Y	X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23
0	dom	12823,45	10454,14	ma³e m.	gimnazjum	ogolne	49	30	48096,57	etat	œrednie m.	rodz. 2 os	18313,63	publiczny	œredni	nie	tak	nie	nie	tak	nie	1	1
0	dom	13413,81	7533,19	osiedle	mgr	techniczne	44	24	52403,83	zlecenie 	osiedle	rodz. > 2 os.	38149,49	publiczny	œredni	tak	nie	nie	nie	nie	nie	2	1
0	mieszk. wynajemm	9892,27	10307,59	ma³e m.	licencjat	ogolne	47	28	58191,44	etat	œrednie m.	rodz. > 2 os.	41394,42	zagraniczny	ma³y	nie	nie	tak	nie	tak	tak	2	1
0	dom	9031,5	9539,72	œrednie m.	mgr	Ekonomiczne	36	17	-10933,84	etat	œrednie m.	rodz. > 2 os.	38172,13	publiczny	œredni	tak	nie	nie	nie	tak	nie	2	1
0	mieszk. w³.	10702,67	9057	osiedle	mgr	techniczne	32	16	33852,22	etat	œrednie m.	rodz. > 2 os.	69451,66	publiczny	duzy	nie	tak	nie	nie	nie	tak	1	1
0	mieszk. w³.	12544,54	4193,51	osiedle	licencjat	prawnicze	40	24	16525,29	etat	osiedle	rodz. 1 os	88268,88	publiczny	œredni	tak	nie	tak	tak	tak	nie	3	3
0	dom wynajem	10067,88	2936,14	ma³e m.	œrednie	biologiczne	44	25	39580,59	etat	osiedle	rodz. 1 os	95961,48	publiczny	duzy	tak	tak	tak	tak	tak	nie	0	1
0	dom wynajem	10091,9	3727,86	du¿e m.	œrednie	ogolne	42	23	21634,34	etat	osiedle	rodz. 1 os	54525,53	publiczny	œredni	tak	tak	tak	nie	nie	tak	2	1
0	dom	11204,62	4164,53	ma³e m.	mgr	techniczne	56	40	32632,6	etat	ma³e m.	rodz. 2 os	34109,87	prywatny PL	duzy	nie	tak	nie	tak	nie	nie	1	1
0	dom	11115,98	12400,35	œrednie m.	gimnazjum	ogolne	57	37	88717,98	etat	osiedle	rodz. 1 os	48754,31	publiczny	duzy	tak	tak	tak	nie	nie	nie	1	1
0	mieszk. w³.	11100,17	6496,87	osiedle	œrednie	Ekonomiczne	48	32	22651,34	etat	osiedle	rodz. > 2 os.	70058,85	prywatny PL	œredni	nie	tak	tak	tak	nie	nie	2	2
0	mieszk. wynajemm	9865,93	13415,97	osiedle	mgr	biologiczne	57	37	16217,46	etat	du¿e m.	rodz. > 2 os.	17664,52	prywatny PL	œredni	nie	tak	nie	tak	tak	nie	2	1
0	mieszk. w³.	10246,42	11873,49	du¿e m.	licencjat	biologiczne	36	16	40901,98	zlecenie 	osiedle	rodz. 2 os	21089,35	prywatny PL	duzy	tak	nie	tak	nie	tak	nie	0	1
0	mieszk. wynajemm	8640,11	5266,99	osiedle	mgr	techniczne	63	46	-3793,02	etat	du¿e m.	rodz. 1 os	60930	prywatny PL	duzy	tak	tak	tak	nie	tak	nie	2	1
0	mieszk. w³.	11579,37	8154,7	osiedle	licencjat	techniczne	42	24	104794,49	dzia³alnoœæ	œrednie m.	rodz. > 2 os.	72361,3	publiczny	ma³y	nie	tak	nie	tak	tak	nie	3	1
0	mieszk. wynajemm	9536,19	9127,45	œrednie m.	gimnazjum	ogolne	53	33	43698,59	zlecenie 	œrednie m.	rodz. 1 os	29315,26	zagraniczny	œredni	tak	tak	nie	nie	nie	nie	0	1
0	mieszk. w³.	11830,22	6413,44	osiedle	licencjat	œci³e	65	47	49047,02	etat	osiedle	rodz. 1 os	43263,39	prywatny PL	duzy	nie	tak	tak	tak	tak	tak	2	1
0	mieszk. w³.	10940,63	11009,69	ma³e m.	licencjat	biologiczne	46	26	21766,41	etat	œrednie m.	rodz. 1 os	76138,99	publiczny	duzy	tak	nie	tak	nie	tak	tak	2	1
0	mieszk. w³.	12326,3	12067,36	œrednie m.	mgr	humanistyczne	42	25	77827,86	etat	du¿e m.	rodz. > 2 os.	87939,54	publiczny	duzy	tak	tak	nie	nie	tak	nie	3	1
0	dom wynajem	8377,37	6181,54	du¿e m.	œrednie	techniczne	27	8	6373,62	etat	ma³e m.	rodz. 2 os	88854,65	prywatny PL	œredni	tak	tak	nie	tak	tak	nie	2	1
0	dom	10903,05	10390,42	osiedle	mgr	Ekonomiczne	33	13	56337,4	etat	osiedle	rodz. > 2 os.	7637,64	zagraniczny	duzy	nie	tak	tak	tak	tak	nie	1	1
0	mieszk. w³.	11901,8	11311,38	œrednie m.	œrednie	techniczne	60	40	46429,17	zlecenie 	œrednie m.	rodz. > 2 os.	92830,31	publiczny	œredni	tak	nie	tak	tak	nie	nie	1	1
0	mieszk. wynajemm	10714,08	6856,36	ma³e m.	mgr	œci³e	50	32	108460,74	zlecenie 	œrednie m.	rodz. 2 os	100596,81	zagraniczny	micro	nie	tak	nie	tak	tak	nie	2	1
0	dom wynajem	9477,3	5402,35	osiedle	œrednie	œci³e	28	9	33763,35	etat	œrednie m.	rodz. 2 os	11377,66	publiczny	œredni	tak	nie	tak	nie	tak	nie	1	1
0	dom wynajem	10422,84	5007,57	osiedle	gimnazjum	ogolne	61	43	-38891,97	dzia³alnoœæ	du¿e m.	rodz. 2 os	70535,07	prywatny PL	œredni	tak	nie	tak	nie	tak	nie	3	1
0	mieszk. w³.	10104,48	10048,08	osiedle	mgr	techniczne	52	33	17126,96	etat	osiedle	rodz. 2 os	48922,2	publiczny	duzy	tak	tak	nie	tak	nie	nie	0	1
0	mieszk. w³.	14093,75	13430,85	osiedle	œrednie	œci³e	37	18	86820,67	zlecenie 	du¿e m.	rodz. 2 os	133594,83	prywatny PL	duzy	tak	nie	tak	nie	nie	nie	1	3
0	dom	10056,62	10080,02	osiedle	licencjat	biologiczne	43	27	50126,05	etat	œrednie m.	rodz. > 2 os.	15122,02	zagraniczny	duzy	nie	nie	tak	tak	tak	nie	2	1
0	dom	14085,3	10309,51	du¿e m.	œrednie	œci³e	44	28	47930,94	etat	œrednie m.	rodz. > 2 os.	25102,73	publiczny	œredni	nie	tak	tak	nie	nie	nie	3	1
0	mieszk. w³.	14717	11572,33	osiedle	œrednie	techniczne	38	18	32019,67	etat	ma³e m.	rodz. > 2 os.	114878,23	zagraniczny	duzy	tak	tak	tak	tak	tak	tak	1	1
0	dom wynajem	9590,19	6558,4	du¿e m.	mgr	biologiczne	35	16	45878,52	etat	du¿e m.	rodz. 2 os	63231,91	publiczny	duzy	tak	tak	nie	nie	nie	tak	2	1
0	dom wynajem	9702,93	12211,86	ma³e m.	mgr	biologiczne	47	28	60720,87	etat	osiedle	rodz. 2 os	82082,04	publiczny	œredni	nie	nie	tak	nie	nie	tak	2	1
0	dom	10374,59	11535,06	osiedle	gimnazjum	ogolne	44	25	59015,03	etat	osiedle	rodz. 2 os	41241,58	publiczny	ma³y	tak	tak	nie	nie	nie	tak	0	2
0	mieszk. w³.	10090,19	7394,89	osiedle	mgr	Ekonomiczne	52	32	36571,08	zlecenie 	ma³e m.	rodz. > 2 os.	50060,62	zagraniczny	œredni	nie	tak	nie	nie	nie	tak	2	1
0	dom	11236,91	4770,15	osiedle	œrednie	biologiczne	35	17	15341,29	zlecenie 	osiedle	rodz. 2 os	14227,58	zagraniczny	duzy	tak	tak	tak	nie	tak	nie	2	1
0	dom	9547,82	6008,07	ma³e m.	mgr	Ekonomiczne	40	24	49316,74	etat	œrednie m.	rodz. 2 os	20906,74	zagraniczny	œredni	tak	tak	tak	tak	tak	tak	3	1
0	mieszk. w³.	8965,21	7862,33	œrednie m.	gimnazjum	ogolne	43	26	6318,37	dzia³alnoœæ	du¿e m.	rodz. 1 os	53253,94	publiczny	œredni	tak	nie	nie	tak	nie	nie	1	1
0	dom	12794,16	10401,34	ma³e m.	mgr	biologiczne	60	43	51516,01	zlecenie 	osiedle	rodz. 2 os	83128,15	zagraniczny	œredni	tak	nie	nie	tak	nie	nie	1	1
0	mieszk. w³.	10281,22	8404,04	osiedle	gimnazjum	ogolne	66	47	51810,37	zlecenie 	osiedle	rodz. > 2 os.	36517,83	publiczny	duzy	tak	nie	tak	nie	tak	nie	0	1
0	dom wynajem	9959,05	9758,87	osiedle	licencjat	Ekonomiczne	51	35	9582,52	dzia³alnoœæ	osiedle	rodz. > 2 os.	28589,6	prywatny PL	duzy	nie	nie	nie	tak	nie	nie	2	1
0	mieszk. w³.	11520,89	9158,28	osiedle	mgr	techniczne	28	9	33837,91	etat	œrednie m.	rodz. 2 os	64010,73	publiczny	duzy	tak	tak	tak	tak	tak	nie	2	2
0	dom	11170,42	6022,38	ma³e m.	œrednie	humanistyczne	34	16	53788,47	etat	œrednie m.	rodz. > 2 os.	69461,34	zagraniczny	duzy	tak	tak	tak	tak	nie	tak	3	1
0	dom wynajem	9069,69	7106,95	osiedle	licencjat	Ekonomiczne	58	42	2428,8	zlecenie 	osiedle	rodz. > 2 os.	84044,89	publiczny	œredni	tak	nie	tak	nie	tak	nie	2	3
0	mieszk. wynajemm	9178,35	3605,47	œrednie m.	œrednie	techniczne	29	12	21094,23	etat	du¿e m.	rodz. 2 os	64475,91	publiczny	œredni	tak	tak	tak	tak	tak	nie	3	1
0	mieszk. w³.	12455,76	10891,74	du¿e m.	licencjat	prawnicze	35	16	108353,57	etat	du¿e m.	rodz. > 2 os.	53228	prywatny PL	œredni	tak	tak	tak	tak	tak	nie	3	3
0	mieszk. wynajemm	12999,48	15809,78	osiedle	mgr	humanistyczne	50	32	86807,23	etat	du¿e m.	rodz. > 2 os.	80715,43	zagraniczny	œredni	tak	nie	tak	nie	nie	nie	2	1
0	dom	10673,68	7580,07	osiedle	mgr	prawnicze	51	33	28898,27	etat	osiedle	rodz. 1 os	48677,54	publiczny	œredni	tak	tak	nie	tak	tak	nie	2	1
0	dom	11405,12	7513,47	du¿e m.	mgr	techniczne	60	41	11163,38	etat	ma³e m.	rodz. 2 os	84575,03	zagraniczny	ma³y	tak	nie	tak	tak	nie	nie	2	2
0	dom wynajem	10256,78	5221,05	du¿e m.	mgr	biologiczne	57	41	28871,31	zlecenie 	œrednie m.	rodz. 2 os	85044,73	publiczny	duzy	nie	nie	tak	tak	nie	tak	1	1
0	mieszk. w³.	12275,19	9879,6	du¿e m.	licencjat	techniczne	40	22	55982,69	etat	ma³e m.	rodz. > 2 os.	103269,35	publiczny	duzy	nie	nie	nie	tak	nie	nie	3	1
0	mieszk. wynajemm	10058,47	9421,4	osiedle	mgr	humanistyczne	38	19	26344,61	zlecenie 	osiedle	rodz. > 2 os.	53074,27	prywatny PL	œredni	nie	nie	tak	tak	tak	nie	1	1
0	dom wynajem	7220,14	8918,46	osiedle	œrednie	œci³e	36	19	71300,03	zlecenie 	du¿e m.	rodz. > 2 os.	26058,07	publiczny	duzy	tak	tak	nie	tak	tak	nie	1	1
0	dom wynajem	8825,58	3240,11	du¿e m.	œrednie	biologiczne	30	10	44770,7	etat	osiedle	rodz. > 2 os.	0	publiczny	œredni	nie	tak	tak	tak	nie	nie	3	1
0	mieszk. w³.	12584,06	13491,53	osiedle	œrednie	techniczne	63	47	21220,66	etat	du¿e m.	rodz. > 2 os.	62702,09	prywatny PL	micro	tak	nie	tak	tak	nie	nie	2	1
0	mieszk. w³.	11079,28	5166,94	osiedle	licencjat	biologiczne	48	29	50848,75	etat	osiedle	rodz. > 2 os.	79925,23	publiczny	œredni	tak	tak	tak	nie	tak	nie	0	1
0	mieszk. wynajemm	9396,54	4517,09	du¿e m.	œrednie	humanistyczne	59	43	51577,31	etat	osiedle	rodz. 2 os	37033,49	zagraniczny	duzy	tak	tak	tak	tak	tak	tak	1	2
0	dom	9728,78	10430,58	osiedle	œrednie	techniczne	42	24	78417,14	dzia³alnoœæ	œrednie m.	rodz. > 2 os.	84881,17	zagraniczny	duzy	nie	tak	tak	nie	nie	nie	1	1
0	mieszk. wynajemm	10271,71	8433,69	osiedle	mgr	Ekonomiczne	43	26	22198,22	etat	osiedle	rodz. > 2 os.	18186,39	publiczny	œredni	tak	nie	tak	tak	tak	tak	3	2
0	dom wynajem	8865,58	5588,85	ma³e m.	gimnazjum	ogolne	27	11	51957,83	etat	osiedle	rodz. > 2 os.	93344,98	publiczny	œredni	nie	nie	nie	nie	tak	tak	2	1
0	mieszk. wynajemm	9366,46	9263	œrednie m.	œrednie	œci³e	53	35	89571,32	zlecenie 	œrednie m.	rodz. > 2 os.	42260,54	zagraniczny	duzy	nie	tak	nie	nie	nie	tak	3	2
0	mieszk. w³.	10794,35	9347,4	ma³e m.	œrednie	Ekonomiczne	32	16	8647,12	etat	ma³e m.	rodz. 2 os	63711,11	publiczny	micro	tak	nie	nie	tak	tak	tak	3	1
0	mieszk. w³.	9666,47	4429,31	osiedle	gimnazjum	ogolne	51	32	35424,37	etat	du¿e m.	rodz. 2 os	0	prywatny PL	œredni	tak	nie	tak	tak	nie	nie	0	1
0	mieszk. w³.	9113,64	10679,23	œrednie m.	licencjat	ogolne	46	27	20442,46	etat	œrednie m.	rodz. > 2 os.	43116,45	publiczny	œredni	tak	tak	nie	tak	nie	nie	2	1
0	mieszk. w³.	8872,66	8880,34	œrednie m.	gimnazjum	ogolne	46	30	18118,66	zlecenie 	ma³e m.	rodz. 1 os	36213,79	prywatny PL	duzy	tak	tak	tak	tak	nie	nie	2	1
0	socjalne	9180,26	10315	œrednie m.	gimnazjum	ogolne	34	17	34617,5	etat	œrednie m.	rodz. 2 os	33356,48	prywatny PL	œredni	tak	tak	nie	tak	nie	tak	1	1
0	dom	11835,9	12144,24	ma³e m.	gimnazjum	ogolne	44	26	62905,94	zlecenie 	osiedle	rodz. 1 os	36234,45	prywatny PL	duzy	nie	tak	nie	tak	tak	nie	3	1
0	mieszk. wynajemm	8036,2	4717,01	osiedle	gimnazjum	ogolne	50	34	64819,72	etat	œrednie m.	rodz. > 2 os.	81915,9	prywatny PL	duzy	tak	nie	nie	tak	nie	nie	1	1
0	dom wynajem	8115,67	6120,9	œrednie m.	mgr	ogolne	41	22	56493,05	etat	ma³e m.	rodz. 2 os	30128,41	zagraniczny	ma³y	tak	nie	nie	tak	tak	nie	3	1
0	dom	11023,64	6723,47	ma³e m.	mgr	biologiczne	38	21	50585,26	etat	du¿e m.	rodz. 1 os	64365,07	prywatny PL	duzy	tak	tak	tak	tak	nie	tak	0	1
0	mieszk. w³.	12542,51	10188,32	du¿e m.	œrednie	humanistyczne	61	41	18135	etat	œrednie m.	rodz. 2 os	70446,74	zagraniczny	œredni	tak	nie	nie	nie	nie	nie	3	1
0	mieszk. w³.	10221,18	12573,73	osiedle	mgr	Ekonomiczne	47	27	77060,21	zlecenie 	œrednie m.	rodz. 2 os	96482,01	publiczny	œredni	nie	tak	tak	tak	nie	nie	1	1
0	mieszk. w³.	11549,36	12304,85	ma³e m.	licencjat	prawnicze	42	25	19251,77	etat	du¿e m.	rodz. 2 os	15480,51	zagraniczny	duzy	tak	tak	tak	nie	nie	nie	1	1
0	mieszk. w³.	11035,65	10883,39	œrednie m.	licencjat	techniczne	55	37	25798,68	etat	osiedle	rodz. > 2 os.	74983,28	zagraniczny	duzy	tak	tak	nie	tak	tak	nie	0	1
0	mieszk. wynajemm	10576,36	5086,3	ma³e m.	œrednie	prawnicze	41	22	85961,07	etat	œrednie m.	rodz. > 2 os.	26464,5	prywatny PL	œredni	tak	nie	tak	tak	tak	nie	1	1
0	dom	12772,38	13289,79	œrednie m.	licencjat	biologiczne	59	40	21184,91	dzia³alnoœæ	œrednie m.	rodz. 1 os	49341,51	publiczny	œredni	tak	tak	nie	tak	tak	nie	2	1
0	dom	13691,27	11173,34	ma³e m.	mgr	Ekonomiczne	48	31	89662,38	etat	osiedle	rodz. 2 os	46683,62	publiczny	œredni	nie	tak	tak	nie	tak	tak	1	1
0	dom	11797,83	5196,36	ma³e m.	mgr	Ekonomiczne	37	18	92020,91	zlecenie 	osiedle	rodz. 1 os	76628,79	publiczny	duzy	tak	tak	tak	tak	tak	tak	1	1
0	mieszk. wynajemm	11048,92	8252,23	du¿e m.	mgr	Ekonomiczne	46	26	13796,3	zlecenie 	ma³e m.	rodz. > 2 os.	113948,29	prywatny PL	œredni	nie	tak	tak	tak	tak	nie	3	1
0	dom	8823,22	6874,78	osiedle	œrednie	techniczne	36	17	91106,02	dzia³alnoœæ	œrednie m.	rodz. 1 os	49428,42	publiczny	ma³y	tak	tak	tak	nie	tak	nie	2	1
0	dom wynajem	11221,43	8227,74	osiedle	mgr	œci³e	59	40	47473,2	etat	ma³e m.	rodz. > 2 os.	14416,46	prywatny PL	duzy	tak	tak	tak	tak	nie	nie	2	2
0	dom	10407,6	9931,19	du¿e m.	mgr	biologiczne	47	31	11093,92	etat	osiedle	rodz. > 2 os.	43273,27	publiczny	duzy	nie	nie	nie	tak	nie	nie	0	1
0	dom wynajem	7971,53	3958,44	osiedle	œrednie	biologiczne	50	32	-2853,8	zlecenie 	du¿e m.	rodz. 2 os	77914,39	publiczny	duzy	tak	tak	tak	tak	tak	nie	1	1
0	mieszk. w³.	8916,28	7666,03	osiedle	licencjat	techniczne	47	30	49038	etat	du¿e m.	rodz. 2 os	53234,7	prywatny PL	duzy	nie	tak	tak	tak	nie	nie	3	2
0	dom wynajem	9547,77	8543,42	osiedle	mgr	biologiczne	43	27	20449,5	etat	ma³e m.	rodz. 2 os	39873,2	publiczny	ma³y	nie	nie	tak	tak	nie	nie	1	1
0	mieszk. w³.	11746,11	13798,82	œrednie m.	mgr	biologiczne	40	21	55899,72	etat	osiedle	rodz. 2 os	59171,47	zagraniczny	duzy	nie	tak	nie	tak	tak	nie	2	1
0	dom	11854,29	7570,6	ma³e m.	licencjat	ogolne	31	13	63032,2	dzia³alnoœæ	œrednie m.	rodz. 1 os	118638,22	zagraniczny	duzy	tak	tak	tak	tak	nie	nie	0	1
0	mieszk. wynajemm	7711,31	10962,33	du¿e m.	mgr	ogolne	43	26	58947,45	etat	du¿e m.	rodz. 2 os	32222,98	prywatny PL	duzy	nie	tak	tak	tak	tak	tak	2	1
0	mieszk. w³.	11154,48	4536,78	du¿e m.	œrednie	prawnicze	46	29	87467,04	dzia³alnoœæ	ma³e m.	rodz. > 2 os.	75733,81	publiczny	duzy	tak	nie	nie	tak	tak	nie	1	1
0	dom	6937,62	0	osiedle	œrednie	humanistyczne	50	32	71900,22	etat	osiedle	rodz. > 2 os.	17045,8	publiczny	duzy	tak	tak	tak	tak	tak	nie	1	1
0	dom	12716,07	15028,71	ma³e m.	mgr	biologiczne	52	33	39832,75	etat	osiedle	rodz. 2 os	86557,59	publiczny	duzy	tak	tak	tak	tak	tak	nie	2	1
0	mieszk. wynajemm	9325	9822,82	osiedle	mgr	techniczne	49	31	18552,86	etat	ma³e m.	rodz. 2 os	49131,29	prywatny PL	œredni	tak	tak	tak	nie	nie	nie	3	1
0	dom	9747,69	6980,73	œrednie m.	mgr	Ekonomiczne	56	36	-33399,44	etat	ma³e m.	rodz. 2 os	37298,36	zagraniczny	duzy	tak	tak	tak	tak	tak	nie	3	1
0	mieszk. wynajemm	10238,45	4986,42	œrednie m.	mgr	Ekonomiczne	56	37	20167,06	etat	ma³e m.	rodz. 2 os	88663,68	prywatny PL	œredni	tak	nie	nie	tak	nie	tak	3	1
0	mieszk. wynajemm	9206,81	8531,56	osiedle	licencjat	œci³e	51	35	20281,59	etat	du¿e m.	rodz. 1 os	32358,8	zagraniczny	duzy	tak	tak	tak	tak	nie	nie	0	1
0	mieszk. w³.	13726,76	9822,76	osiedle	licencjat	Ekonomiczne	36	16	11475,09	etat	osiedle	rodz. > 2 os.	66058,4	publiczny	duzy	nie	tak	nie	nie	tak	nie	3	1
0	dom	7669,84	4074,95	osiedle	mgr	œci³e	50	33	67991,27	etat	ma³e m.	rodz. > 2 os.	31372,55	publiczny	duzy	tak	tak	tak	tak	nie	tak	1	2
0	mieszk. w³.	10462,62	8414,2	osiedle	œrednie	prawnicze	38	19	49934,42	etat	œrednie m.	rodz. > 2 os.	53151,6	prywatny PL	duzy	tak	tak	tak	tak	nie	nie	2	1
0	dom	10699,93	9462,2	œrednie m.	gimnazjum	ogolne	47	31	67958,14	etat	osiedle	rodz. > 2 os.	62822,5	zagraniczny	duzy	tak	nie	tak	tak	nie	nie	0	2
0	dom	12129,5	11579,99	du¿e m.	mgr	biologiczne	44	25	95217,74	etat	ma³e m.	rodz. > 2 os.	111718,46	prywatny PL	duzy	tak	tak	nie	nie	nie	tak	1	1
0	mieszk. w³.	13605,54	11587,49	du¿e m.	œrednie	techniczne	48	31	66170,93	etat	ma³e m.	rodz. > 2 os.	101757,3	publiczny	œredni	tak	nie	nie	nie	nie	tak	0	1
0	mieszk. w³.	11887,76	10604,45	du¿e m.	mgr	Ekonomiczne	54	35	21290,66	etat	œrednie m.	rodz. > 2 os.	55642,03	prywatny PL	duzy	tak	tak	nie	tak	nie	nie	2	1
0	mieszk. w³.	9105,71	3523,55	du¿e m.	mgr	biologiczne	44	24	-5266,19	etat	osiedle	rodz. > 2 os.	23513,36	prywatny PL	duzy	nie	tak	tak	tak	nie	nie	1	1
0	dom	13425,84	16833,71	osiedle	mgr	prawnicze	22	2	73552,22	dzia³alnoœæ	osiedle	rodz. > 2 os.	90228,41	publiczny	duzy	tak	nie	tak	tak	tak	nie	3	1
0	mieszk. wynajemm	10220,42	6539,11	osiedle	licencjat	œci³e	32	15	-29435,33	etat	ma³e m.	rodz. > 2 os.	27277,62	prywatny PL	duzy	nie	nie	tak	nie	tak	nie	1	1
0	mieszk. w³.	10983,14	10311,35	œrednie m.	mgr	prawnicze	62	43	82194,91	etat	osiedle	rodz. 2 os	86729,11	zagraniczny	duzy	nie	nie	nie	tak	tak	nie	0	1
0	dom	12307,54	8503,24	ma³e m.	licencjat	biologiczne	44	27	27072,96	etat	osiedle	rodz. > 2 os.	42891,57	zagraniczny	œredni	tak	tak	tak	nie	tak	nie	0	1
0	mieszk. wynajemm	10368,41	7671,92	œrednie m.	mgr	biologiczne	39	21	12722,45	zlecenie 	ma³e m.	rodz. > 2 os.	53134,79	prywatny PL	œredni	nie	nie	tak	nie	nie	tak	1	1
0	dom wynajem	7804,82	11487,86	du¿e m.	mgr	biologiczne	51	34	5272,43	etat	du¿e m.	rodz. 1 os	61844,82	publiczny	œredni	tak	nie	tak	tak	nie	tak	1	1
0	dom	10300,31	10648,36	ma³e m.	mgr	Ekonomiczne	47	30	28444,24	etat	osiedle	rodz. > 2 os.	10112,2	prywatny PL	duzy	tak	nie	tak	nie	nie	nie	1	1
0	mieszk. wynajemm	8487,97	4165,12	du¿e m.	mgr	techniczne	36	19	56623,15	etat	du¿e m.	rodz. 2 os	0	publiczny	duzy	tak	tak	tak	tak	nie	tak	2	1
0	mieszk. wynajemm	9967,79	6170,17	osiedle	licencjat	œci³e	57	37	32927,6	etat	du¿e m.	rodz. 2 os	17660,27	publiczny	duzy	nie	tak	nie	tak	tak	nie	1	1
0	mieszk. w³.	13531,86	9629,08	œrednie m.	gimnazjum	ogolne	22	6	47644,63	zlecenie 	œrednie m.	rodz. 2 os	79006,99	prywatny PL	œredni	tak	nie	tak	tak	tak	tak	1	1
0	mieszk. w³.	11848,65	6408,08	du¿e m.	mgr	prawnicze	35	18	86335,18	etat	osiedle	rodz. 2 os	6712,53	publiczny	œredni	nie	tak	nie	tak	tak	nie	3	1
0	mieszk. w³.	10874,99	5462,5	œrednie m.	mgr	Ekonomiczne	45	26	-1292,77	etat	œrednie m.	rodz. > 2 os.	51788,39	zagraniczny	œredni	tak	tak	nie	nie	tak	nie	2	1
0	dom	11803,89	8852,37	osiedle	mgr	biologiczne	35	16	61143,36	etat	œrednie m.	rodz. > 2 os.	56601,71	prywatny PL	œredni	nie	tak	nie	nie	nie	tak	2	1
0	dom	11057,68	4845,68	osiedle	mgr	biologiczne	50	32	-1530,98	etat	œrednie m.	rodz. > 2 os.	63676,53	prywatny PL	œredni	tak	tak	tak	nie	nie	nie	2	1
0	mieszk. w³.	10744,55	10628,84	ma³e m.	licencjat	œci³e	52	33	74954,93	zlecenie 	osiedle	rodz. > 2 os.	0	publiczny	duzy	tak	nie	nie	tak	tak	nie	0	1
0	mieszk. w³.	10144,38	5180,85	du¿e m.	œrednie	prawnicze	38	20	16253,4	zlecenie 	œrednie m.	rodz. > 2 os.	63637,24	prywatny PL	œredni	tak	tak	tak	tak	tak	nie	2	1
0	mieszk. w³.	8768,08	6242,63	œrednie m.	œrednie	œci³e	39	20	36349,22	dzia³alnoœæ	osiedle	rodz. > 2 os.	26374,43	publiczny	œredni	tak	tak	nie	tak	nie	tak	1	1
0	mieszk. w³.	10687,3	8881,56	ma³e m.	œrednie	techniczne	45	29	36784,18	etat	osiedle	rodz. > 2 os.	71102,61	publiczny	duzy	tak	tak	nie	nie	tak	nie	1	1
0	mieszk. wynajemm	10308,98	13524,29	osiedle	mgr	Ekonomiczne	44	28	28973,94	etat	œrednie m.	rodz. > 2 os.	41177,88	prywatny PL	duzy	tak	tak	nie	nie	tak	nie	2	1
0	mieszk. w³.	9744,93	9350,24	œrednie m.	œrednie	œci³e	54	34	44604,17	etat	osiedle	rodz. > 2 os.	73746,04	publiczny	œredni	tak	tak	tak	tak	nie	tak	0	1
0	dom	15113,79	10657,62	ma³e m.	mgr	prawnicze	64	44	44464,97	etat	ma³e m.	rodz. > 2 os.	108518,17	prywatny PL	duzy	tak	tak	tak	nie	nie	nie	1	1
0	dom wynajem	7817,24	6041,08	ma³e m.	mgr	techniczne	40	22	-37209,81	etat	osiedle	rodz. 2 os	44416,24	publiczny	duzy	tak	tak	tak	nie	tak	nie	2	1
0	dom	10158,95	9184,88	osiedle	œrednie	techniczne	52	33	54640,91	dzia³alnoœæ	du¿e m.	rodz. > 2 os.	13640,29	prywatny PL	œredni	tak	tak	tak	nie	tak	nie	1	1
1	socjalne	7927,53	3128,32	œrednie m.	licencjat	prawnicze	25	9	7919,48	dzia³alnoœæ	du¿e m.	rodz. 1 os	8559,89	prywatny PL	micro	nie	nie	nie	tak	tak	tak	1	1
1	dom wynajem	7975,03	3832,25	ma³e m.	œrednie	humanistyczne	32	16	-9209,04	zlecenie 	ma³e m.	rodz. 1 os	25181,98	prywatny PL	micro	nie	nie	nie	nie	tak	nie	1	1
1	dom wynajem	6432,74	4849,86	ma³e m.	gimnazjum	ogolne	38	22	29168,53	zlecenie 	œrednie m.	rodz. 2 os	25679,84	zagraniczny	micro	tak	nie	tak	tak	nie	nie	0	1
1	mieszk. w³.	7888,24	2728,73	œrednie m.	œrednie	humanistyczne	41	23	15550,97	zlecenie 	du¿e m.	rodz. > 2 os.	24484,72	prywatny PL	duzy	nie	tak	tak	tak	nie	nie	1	1
1	mieszk. w³.	11139,1	5356,95	osiedle	pow.mgr	prawnicze	18	0	11856,59	etat	ma³e m.	rodz. 1 os	52124,67	publiczny	micro	nie	tak	tak	tak	nie	tak	2	1
1	mieszk. wynajemm	7360,59	5816,38	œrednie m.	mgr	biologiczne	48	32	11887,54	dzia³alnoœæ	du¿e m.	rodz. 2 os	40749,94	zagraniczny	ma³y	nie	nie	tak	nie	nie	tak	0	1
1	mieszk. w³.	6840,19	3864,71	du¿e m.	gimnazjum	ogolne	39	23	-395,26	zlecenie 	du¿e m.	rodz. > 2 os.	31309,8	prywatny PL	ma³y	nie	nie	nie	tak	tak	nie	2	3
1	dom wynajem	8019,1	3299,7	œrednie m.	licencjat	Ekonomiczne	40	22	32296,76	zlecenie 	œrednie m.	rodz. 2 os	49557,88	prywatny PL	ma³y	tak	nie	nie	tak	tak	nie	2	5
1	dom wynajem	7620,15	3987,93	du¿e m.	licencjat	œci³e	31	14	-4226,05	etat	œrednie m.	rodz. 1 os	34300,66	zagraniczny	ma³y	nie	nie	nie	tak	tak	tak	1	1
